Line,"{'+atomic', '+definite'} - definite - a_2","{'-atomic', '+definite'} - definite - i_1","{'+atomic', '+definite'} - definite - o_1","{'+atomic', '-definite'} - definite - a_2","{'+atomic', '-definite'} - definite - o_1","{'-atomic', '+definite'} - definite - e_2","{'+atomic', '-definite'} - definite - a_3","{'+atomic', '+definite'} - definite - o_3",{'+atomic'} - definite - a_2
2105,287.6999999999969,171.19999999999456,254.29999999998984,114.39999999999777,93.79999999999895,159.39999999999523,58.800000000000566,116.69999999999764,18.900000000000002
2106,288.099999999997,171.29999999999455,254.29999999998984,114.49999999999777,93.79999999999895,159.49999999999523,58.800000000000566,116.69999999999764,18.900000000000002
2107,288.099999999997,171.39999999999455,254.59999999998982,114.49999999999777,93.89999999999894,159.59999999999522,58.90000000000057,116.89999999999763,18.900000000000002
2108,288.099999999997,171.49999999999454,254.8999999999898,114.49999999999777,93.99999999999893,159.6999999999952,59.00000000000057,117.09999999999762,18.900000000000002
2109,288.099999999997,171.59999999999454,255.19999999998979,114.49999999999777,94.09999999999893,159.7999999999952,59.10000000000057,117.29999999999761,18.900000000000002
2110,288.099999999997,171.69999999999453,255.49999999998977,114.49999999999777,94.19999999999892,159.8999999999952,59.20000000000057,117.4999999999976,18.900000000000002
2111,288.099999999997,171.79999999999453,255.79999999998975,114.49999999999777,94.29999999999892,159.9999999999952,59.30000000000057,117.69999999999759,18.900000000000002
2112,288.099999999997,171.79999999999453,255.89999999998975,114.49999999999777,94.4999999999989,159.9999999999952,59.30000000000057,117.69999999999759,18.900000000000002
2113,288.099999999997,171.79999999999453,255.99999999998974,114.49999999999777,94.5999999999989,159.9999999999952,59.30000000000057,117.69999999999759,18.900000000000002
2114,288.19999999999703,171.79999999999453,256.09999999998973,114.49999999999777,94.5999999999989,160.19999999999519,59.30000000000057,117.69999999999759,18.900000000000002
2115,288.29999999999706,171.79999999999453,256.19999999998976,114.49999999999777,94.5999999999989,160.39999999999517,59.30000000000057,117.69999999999759,18.900000000000002
2116,288.3999999999971,171.79999999999453,256.2999999999898,114.49999999999777,94.5999999999989,160.59999999999516,59.30000000000057,117.69999999999759,18.900000000000002
2117,288.69999999999715,171.89999999999452,256.2999999999898,114.59999999999776,94.5999999999989,160.69999999999516,59.30000000000057,117.69999999999759,18.900000000000002
2118,288.69999999999715,171.99999999999451,256.59999999998985,114.59999999999776,94.6999999999989,160.79999999999515,59.400000000000574,117.89999999999758,18.900000000000002
2119,288.9999999999972,172.0999999999945,256.59999999998985,114.69999999999776,94.6999999999989,160.89999999999515,59.400000000000574,117.89999999999758,18.900000000000002
2120,288.9999999999972,172.0999999999945,256.69999999998987,114.69999999999776,94.79999999999889,160.89999999999515,59.400000000000574,117.89999999999758,18.900000000000002
2121,289.3999999999973,172.1999999999945,256.69999999998987,114.79999999999775,94.79999999999889,160.99999999999514,59.400000000000574,117.89999999999758,18.900000000000002
2122,289.7999999999974,172.2999999999945,256.69999999998987,114.89999999999775,94.79999999999889,161.09999999999513,59.400000000000574,117.89999999999758,18.900000000000002
2123,289.8999999999974,172.2999999999945,256.69999999998987,115.19999999999773,94.79999999999889,161.09999999999513,59.400000000000574,117.89999999999758,19.000000000000004
2124,289.8999999999974,172.3999999999945,256.99999999998994,115.19999999999773,94.89999999999888,161.19999999999513,59.500000000000576,118.09999999999756,19.000000000000004
2125,289.8999999999974,172.4999999999945,257.29999999999,115.19999999999773,94.99999999999888,161.29999999999512,59.60000000000058,118.29999999999755,19.000000000000004
2126,289.99999999999744,172.4999999999945,257.39999999999003,115.19999999999773,94.99999999999888,161.5999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2127,290.39999999999753,172.59999999999448,257.39999999999003,115.29999999999772,94.99999999999888,161.6999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2128,290.7999999999976,172.69999999999447,257.39999999999003,115.39999999999772,94.99999999999888,161.7999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2129,290.7999999999976,172.69999999999447,257.49999999999005,115.39999999999772,95.09999999999887,161.7999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2130,290.7999999999976,172.69999999999447,257.5999999999901,115.39999999999772,95.19999999999887,161.7999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2131,291.0999999999977,172.79999999999447,257.5999999999901,115.49999999999771,95.19999999999887,161.8999999999951,59.60000000000058,118.29999999999755,19.000000000000004
2132,291.4999999999978,172.89999999999446,257.5999999999901,115.5999999999977,95.19999999999887,161.99999999999508,59.60000000000058,118.29999999999755,19.000000000000004
2133,291.4999999999978,172.89999999999446,257.6999999999901,115.5999999999977,95.29999999999886,161.99999999999508,59.60000000000058,118.29999999999755,19.000000000000004
2134,291.4999999999978,172.99999999999446,257.99999999999017,115.5999999999977,95.39999999999885,162.09999999999508,59.70000000000058,118.49999999999754,19.000000000000004
2135,291.4999999999978,172.99999999999446,258.0999999999902,115.5999999999977,95.49999999999885,162.09999999999508,59.70000000000058,118.49999999999754,19.000000000000004
2136,291.4999999999978,172.99999999999446,258.1999999999902,115.5999999999977,95.59999999999884,162.09999999999508,59.70000000000058,118.49999999999754,19.000000000000004
2137,291.4999999999978,173.09999999999445,258.4999999999903,115.5999999999977,95.69999999999884,162.19999999999507,59.80000000000058,118.69999999999753,19.000000000000004
2138,291.4999999999978,173.09999999999445,258.5999999999903,115.5999999999977,95.79999999999883,162.19999999999507,59.80000000000058,118.69999999999753,19.000000000000004
2139,291.4999999999978,173.09999999999445,258.6999999999903,115.5999999999977,95.99999999999882,162.19999999999507,59.80000000000058,118.69999999999753,19.000000000000004
2140,291.79999999999785,173.19999999999445,258.6999999999903,115.6999999999977,95.99999999999882,162.29999999999507,59.80000000000058,118.69999999999753,19.000000000000004
2141,291.8999999999979,173.19999999999445,258.6999999999903,115.99999999999768,95.99999999999882,162.29999999999507,59.80000000000058,118.69999999999753,19.100000000000005
2142,292.29999999999797,173.29999999999444,258.6999999999903,116.09999999999768,95.99999999999882,162.39999999999506,59.80000000000058,118.69999999999753,19.100000000000005
2143,292.399999999998,173.49999999999443,258.79999999999035,116.09999999999768,95.99999999999882,162.39999999999506,59.80000000000058,118.69999999999753,19.100000000000005
2144,292.399999999998,173.59999999999442,259.0999999999904,116.09999999999768,96.09999999999881,162.49999999999505,59.90000000000058,118.89999999999752,19.100000000000005
2145,292.399999999998,173.69999999999442,259.3999999999905,116.09999999999768,96.19999999999881,162.59999999999505,60.00000000000058,119.09999999999751,19.100000000000005
2146,292.7999999999981,173.7999999999944,259.3999999999905,116.19999999999767,96.19999999999881,162.69999999999504,60.00000000000058,119.09999999999751,19.100000000000005
2147,293.19999999999817,173.8999999999944,259.3999999999905,116.29999999999767,96.19999999999881,162.79999999999504,60.00000000000058,119.09999999999751,19.100000000000005
2148,293.19999999999817,173.9999999999944,259.69999999999055,116.29999999999767,96.2999999999988,162.89999999999503,60.100000000000584,119.2999999999975,19.100000000000005
2149,293.59999999999826,174.0999999999944,259.69999999999055,116.39999999999766,96.2999999999988,162.99999999999503,60.100000000000584,119.2999999999975,19.100000000000005
2150,293.6999999999983,174.0999999999944,259.7999999999906,116.39999999999766,96.2999999999988,163.19999999999501,60.100000000000584,119.2999999999975,19.100000000000005
2151,293.7999999999983,174.0999999999944,259.7999999999906,116.59999999999765,96.2999999999988,163.19999999999501,60.100000000000584,119.2999999999975,19.200000000000006
2152,293.7999999999983,174.0999999999944,259.8999999999906,116.59999999999765,96.49999999999879,163.19999999999501,60.100000000000584,119.2999999999975,19.200000000000006
2153,293.7999999999983,174.0999999999944,259.9999999999906,116.59999999999765,96.69999999999878,163.19999999999501,60.100000000000584,119.2999999999975,19.200000000000006
2154,294.1999999999984,174.1999999999944,259.9999999999906,116.69999999999764,96.69999999999878,163.299999999995,60.100000000000584,119.2999999999975,19.200000000000006
2155,294.49999999999847,174.29999999999438,259.9999999999906,116.79999999999764,96.69999999999878,163.399999999995,60.100000000000584,119.2999999999975,19.200000000000006
2156,294.5999999999985,174.29999999999438,259.9999999999906,117.09999999999762,96.69999999999878,163.399999999995,60.100000000000584,119.2999999999975,19.300000000000008
2157,294.6999999999985,174.29999999999438,259.9999999999906,117.29999999999761,96.69999999999878,163.399999999995,60.100000000000584,119.2999999999975,19.40000000000001
2158,294.79999999999853,174.29999999999438,259.9999999999906,117.59999999999759,96.69999999999878,163.399999999995,60.100000000000584,119.2999999999975,19.50000000000001
2159,294.79999999999853,174.29999999999438,260.09999999999064,117.59999999999759,96.79999999999878,163.399999999995,60.100000000000584,119.2999999999975,19.50000000000001
2160,294.79999999999853,174.29999999999438,260.19999999999067,117.59999999999759,96.89999999999877,163.399999999995,60.100000000000584,119.2999999999975,19.50000000000001
2161,294.79999999999853,174.29999999999438,260.2999999999907,117.59999999999759,96.99999999999876,163.399999999995,60.100000000000584,119.2999999999975,19.50000000000001
2162,294.79999999999853,174.39999999999438,260.59999999999076,117.59999999999759,97.09999999999876,163.499999999995,60.200000000000585,119.49999999999748,19.50000000000001
2163,294.79999999999853,174.39999999999438,260.6999999999908,117.59999999999759,97.19999999999875,163.499999999995,60.200000000000585,119.49999999999748,19.50000000000001
2164,295.1999999999986,174.49999999999437,260.6999999999908,117.69999999999759,97.19999999999875,163.599999999995,60.200000000000585,119.49999999999748,19.50000000000001
2165,295.29999999999865,174.49999999999437,260.7999999999908,117.69999999999759,97.19999999999875,163.89999999999498,60.200000000000585,119.49999999999748,19.50000000000001
2166,295.69999999999874,174.59999999999437,260.7999999999908,117.79999999999758,97.19999999999875,163.99999999999497,60.200000000000585,119.49999999999748,19.50000000000001
2167,295.79999999999876,174.59999999999437,260.7999999999908,117.99999999999757,97.19999999999875,163.99999999999497,60.200000000000585,119.49999999999748,19.600000000000012
2168,296.19999999999885,174.69999999999436,260.7999999999908,118.09999999999756,97.19999999999875,164.09999999999496,60.200000000000585,119.49999999999748,19.600000000000012
2169,296.2999999999989,174.69999999999436,260.7999999999908,118.39999999999755,97.19999999999875,164.09999999999496,60.200000000000585,119.49999999999748,19.700000000000014
2170,296.3999999999989,174.69999999999436,260.8999999999908,118.39999999999755,97.19999999999875,164.29999999999495,60.200000000000585,119.49999999999748,19.700000000000014
2171,296.4999999999989,174.69999999999436,260.99999999999085,118.39999999999755,97.19999999999875,164.49999999999494,60.200000000000585,119.49999999999748,19.700000000000014
2172,296.799999999999,174.79999999999436,260.99999999999085,118.49999999999754,97.19999999999875,164.59999999999494,60.200000000000585,119.49999999999748,19.700000000000014
2173,296.899999999999,174.79999999999436,260.99999999999085,118.79999999999752,97.19999999999875,164.59999999999494,60.200000000000585,119.49999999999748,19.800000000000015
2174,296.99999999999903,174.79999999999436,260.99999999999085,119.09999999999751,97.19999999999875,164.59999999999494,60.200000000000585,119.49999999999748,19.900000000000016
2175,297.2999999999991,174.89999999999435,260.99999999999085,119.1999999999975,97.19999999999875,164.69999999999493,60.200000000000585,119.49999999999748,19.900000000000016
2176,297.2999999999991,174.99999999999434,261.2999999999909,119.1999999999975,97.29999999999875,164.79999999999492,60.30000000000059,119.69999999999747,19.900000000000016
2177,297.3999999999991,174.99999999999434,261.2999999999909,119.49999999999748,97.29999999999875,164.79999999999492,60.30000000000059,119.69999999999747,20.000000000000018
2178,297.6999999999992,175.09999999999434,261.2999999999909,119.59999999999748,97.29999999999875,164.89999999999492,60.30000000000059,119.69999999999747,20.000000000000018
2179,298.0999999999993,175.19999999999433,261.2999999999909,119.69999999999747,97.29999999999875,164.9999999999949,60.30000000000059,119.69999999999747,20.000000000000018
2180,298.0999999999993,175.29999999999433,261.599999999991,119.69999999999747,97.39999999999874,165.0999999999949,60.40000000000059,119.89999999999746,20.000000000000018
2181,298.0999999999993,175.39999999999432,261.89999999999105,119.69999999999747,97.49999999999874,165.1999999999949,60.50000000000059,120.09999999999745,20.000000000000018
2182,298.4999999999994,175.49999999999432,261.89999999999105,119.79999999999747,97.49999999999874,165.2999999999949,60.50000000000059,120.09999999999745,20.000000000000018
