Line,"{'+definite', '+atomic'} - definite - a_2","{'+definite', '-atomic'} - definite - e_1","{'+definite', '+atomic'} - definite - o_2","{'-definite', '+atomic', '-feminine'} - definite - o_2","{'-definite', '+atomic'} - definite - o_2","{'+feminine', '-definite', '+atomic'} - definite - a_2","{'-definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '-definite', '+atomic'} - definite - a_3","{'+feminine', '-definite', '+atomic'} - definite - a_4","{'+feminine', '+definite', '+atomic'} - definite - a_4","{'+definite', '-atomic', '-feminine'} - definite - i_2","{'+definite', '-atomic', '-feminine'} - definite - i_3","{'+feminine', '+definite', '-atomic'} - definite - e_2","{'+definite', '+atomic', '-feminine'} - definite - o_3","{'+feminine', '+definite', '-atomic'} - definite - e_4","{'+definite', '+atomic', '-feminine'} - definite - o_2","{'+definite', '-atomic', '-feminine'} - definite - i_4","{'+feminine', '+definite', '+atomic'} - definite - a_3","{'+definite', '-atomic'} - definite - i_4","{'-definite', '+atomic'} - definite - a_2","{'+feminine', '+definite', '+atomic'} - definite - a_2"
379,21.100000000000033,5.299999999999998,23.00000000000006,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.799999999999972,22.20000000000005,14.999999999999964,13.699999999999969,7.399999999999991,7.49999999999999,8.499999999999988,7.899999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
380,21.200000000000035,5.299999999999998,23.100000000000062,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.899999999999974,22.500000000000053,15.299999999999963,13.699999999999969,7.399999999999991,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
381,21.300000000000036,5.299999999999998,23.200000000000063,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.899999999999974,22.500000000000053,15.299999999999963,13.899999999999968,7.399999999999991,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
382,21.300000000000036,5.299999999999998,23.200000000000063,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.999999999999975,22.500000000000053,15.299999999999963,13.899999999999968,7.399999999999991,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
383,21.300000000000036,5.299999999999998,23.200000000000063,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.999999999999975,22.500000000000053,15.299999999999963,13.899999999999968,7.49999999999999,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
384,21.300000000000036,5.299999999999998,23.200000000000063,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.999999999999975,22.500000000000053,15.299999999999963,13.899999999999968,7.49999999999999,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
385,21.400000000000038,5.299999999999998,23.300000000000065,7.799999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.999999999999975,22.500000000000053,15.299999999999963,14.099999999999968,7.49999999999999,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
386,21.400000000000038,5.299999999999998,23.400000000000066,7.899999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,16.999999999999975,22.500000000000053,15.299999999999963,14.099999999999968,7.49999999999999,7.59999999999999,8.599999999999987,7.9999999999999885,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
387,21.50000000000004,5.299999999999998,23.500000000000068,7.899999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,17.099999999999977,22.90000000000006,15.499999999999963,14.099999999999968,7.49999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
388,21.50000000000004,5.299999999999998,23.500000000000068,7.899999999999989,2.300000000000001,7.59999999999999,7.899999999999989,13.899999999999968,7.399999999999991,17.099999999999977,22.90000000000006,15.499999999999963,14.099999999999968,7.59999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
389,21.60000000000004,5.299999999999998,23.500000000000068,7.899999999999989,2.300000000000001,7.6999999999999895,7.9999999999999885,14.099999999999968,7.49999999999999,17.199999999999978,22.90000000000006,15.499999999999963,14.099999999999968,7.59999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
390,21.60000000000004,5.299999999999998,23.60000000000007,8.099999999999989,2.300000000000001,7.6999999999999895,7.9999999999999885,14.099999999999968,7.49999999999999,17.199999999999978,22.90000000000006,15.499999999999963,14.099999999999968,7.59999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
391,21.700000000000042,5.299999999999998,23.60000000000007,8.099999999999989,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.29999999999998,22.90000000000006,15.499999999999963,14.099999999999968,7.59999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
392,21.700000000000042,5.299999999999998,23.70000000000007,8.199999999999989,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.29999999999998,22.90000000000006,15.499999999999963,14.099999999999968,7.59999999999999,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
393,21.700000000000042,5.299999999999998,23.70000000000007,8.199999999999989,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.29999999999998,22.90000000000006,15.499999999999963,14.099999999999968,7.6999999999999895,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
394,21.700000000000042,5.299999999999998,23.80000000000007,8.299999999999988,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.29999999999998,22.90000000000006,15.499999999999963,14.099999999999968,7.6999999999999895,7.6999999999999895,8.699999999999987,8.099999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
395,21.800000000000043,5.299999999999998,23.900000000000073,8.299999999999988,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.39999999999998,23.300000000000065,15.699999999999962,14.099999999999968,7.6999999999999895,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
396,21.800000000000043,5.299999999999998,23.900000000000073,8.299999999999988,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.39999999999998,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
397,21.800000000000043,5.299999999999998,24.000000000000075,8.399999999999988,2.300000000000001,7.799999999999989,8.099999999999989,14.299999999999967,7.59999999999999,17.39999999999998,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
398,21.900000000000045,5.299999999999998,24.000000000000075,8.399999999999988,2.300000000000001,7.9999999999999885,8.199999999999989,14.499999999999966,7.6999999999999895,17.499999999999982,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
399,21.900000000000045,5.299999999999998,24.100000000000076,8.599999999999987,2.300000000000001,7.9999999999999885,8.199999999999989,14.499999999999966,7.6999999999999895,17.499999999999982,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
400,22.000000000000046,5.299999999999998,24.100000000000076,8.599999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.599999999999984,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
401,22.000000000000046,5.299999999999998,24.100000000000076,8.599999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.699999999999985,23.300000000000065,15.699999999999962,14.099999999999968,7.799999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
402,22.000000000000046,5.299999999999998,24.100000000000076,8.599999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.699999999999985,23.300000000000065,15.699999999999962,14.099999999999968,7.899999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
403,22.100000000000048,5.299999999999998,24.200000000000077,8.599999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.699999999999985,23.300000000000065,15.699999999999962,14.299999999999967,7.899999999999989,7.799999999999989,8.799999999999986,8.199999999999989,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
404,22.20000000000005,5.299999999999998,24.30000000000008,8.599999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.799999999999986,23.70000000000007,15.899999999999961,14.299999999999967,7.899999999999989,7.899999999999989,8.899999999999986,8.299999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
405,22.20000000000005,5.299999999999998,24.40000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.799999999999986,23.70000000000007,15.899999999999961,14.299999999999967,7.899999999999989,7.899999999999989,8.899999999999986,8.299999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
406,22.30000000000005,5.299999999999998,24.50000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.899999999999988,24.000000000000075,16.099999999999962,14.299999999999967,7.899999999999989,7.9999999999999885,8.999999999999986,8.399999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
407,22.30000000000005,5.299999999999998,24.50000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.899999999999988,24.000000000000075,16.099999999999962,14.299999999999967,7.9999999999999885,7.9999999999999885,8.999999999999986,8.399999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
408,22.30000000000005,5.299999999999998,24.50000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.899999999999988,24.000000000000075,16.099999999999962,14.299999999999967,8.099999999999989,7.9999999999999885,9.099999999999985,8.399999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
409,22.30000000000005,5.299999999999998,24.50000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.899999999999988,24.000000000000075,16.099999999999962,14.299999999999967,8.099999999999989,7.9999999999999885,9.099999999999985,8.399999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
410,22.30000000000005,5.299999999999998,24.50000000000008,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.899999999999988,24.000000000000075,16.099999999999962,14.299999999999967,8.099999999999989,7.9999999999999885,9.099999999999985,8.399999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
411,22.400000000000052,5.299999999999998,24.600000000000083,8.699999999999987,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.99999999999999,24.30000000000008,16.299999999999965,14.299999999999967,8.099999999999989,8.099999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
412,22.400000000000052,5.299999999999998,24.700000000000085,8.799999999999986,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.99999999999999,24.30000000000008,16.299999999999965,14.299999999999967,8.099999999999989,8.099999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
413,22.500000000000053,5.299999999999998,24.800000000000086,8.799999999999986,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.99999999999999,24.30000000000008,16.299999999999965,14.499999999999966,8.099999999999989,8.199999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
414,22.500000000000053,5.299999999999998,24.800000000000086,8.799999999999986,2.300000000000001,8.099999999999989,8.299999999999988,14.699999999999966,7.799999999999989,17.99999999999999,24.30000000000008,16.299999999999965,14.499999999999966,8.199999999999989,8.199999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
415,22.600000000000055,5.299999999999998,24.800000000000086,8.799999999999986,2.300000000000001,8.199999999999989,8.399999999999988,14.899999999999965,7.899999999999989,18.09999999999999,24.30000000000008,16.299999999999965,14.499999999999966,8.199999999999989,8.199999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
416,22.600000000000055,5.299999999999998,24.800000000000086,8.799999999999986,2.300000000000001,8.199999999999989,8.399999999999988,14.899999999999965,7.899999999999989,18.09999999999999,24.30000000000008,16.299999999999965,14.499999999999966,8.299999999999988,8.199999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
417,22.700000000000056,5.299999999999998,24.900000000000087,8.799999999999986,2.300000000000001,8.199999999999989,8.399999999999988,14.899999999999965,7.899999999999989,18.09999999999999,24.30000000000008,16.299999999999965,14.799999999999965,8.299999999999988,8.199999999999989,9.199999999999985,8.499999999999988,1.8000000000000007,2.100000000000001,2.100000000000001,1.5000000000000004
